id,title,release_date,duration,genres,directors,actors,nationality,press_rating,number_of_press_rating,spec_rating,number_of_spec_rating,summary,sentiment_score,sentiment_tag,tone_tags,mood_tags,theme_tags,all_tags,features,recommendations
375,Un shérif à New York,2002-08-21,96.0,"Policier, Action",Don Siegel,"Clint Eastwood, Lee J. Cobb, Susan Clark",américain,,,2.9,36757.0,"Coogan est un shérif aux méthodes plutôt expéditives. Histoire de sanctionner sa brutalité, ses supérieurs le chargent de récupérer un prisonnier à New York pour le ramener en Arizona. Le captif s'échappe lors de l'extradition et le shérif est dessaisi de l'affaire. Mais Coogan n'est pas homme à rentrer les mains vides. S'engage alors une traque brutale dans la grande cité.",0.0,neutre,"sombre,dramatique,ironique","angoissant,énergique,mélancolique","trahison,vengeance,pouvoir","Policier,Action","Coogan est un shérif aux méthodes plutôt expéditives. Histoire de sanctionner sa brutalité, ses supérieurs le chargent de récupérer un prisonnier à New York pour le ramener en Arizona. Le captif s'échappe lors de l'extradition et le shérif est dessaisi de l'affaire. Mais Coogan n'est pas homme à rentrer les mains vides. S'engage alors une traque brutale dans la grande cité. Policier,Action Policier, Action","[407, 381, 515]"
376,L'Homme des hautes plaines,1973-08-22,105.0,Western,Clint Eastwood,"Clint Eastwood, Verna Bloom, Marianna Hill",américain,4.0,3.0,3.9,4535198.0,"Un étranger, tout de noir vêtu, arrive dans une petite ville frontalière du sud-ouest américain. Trois jeunes cow boys le provoquent. Il les abat tous les trois. Les habitants lui demandent alors de les sauver de l'attaque de trois bandits qui ont juré la destruction de la communauté. Il accepte mais à des conditions qui vont bouleverser le conformisme de la bourgade...",-0.6369,négatif,"sombre,comique,dramatique","énergique,angoissant,romantique","vengeance,amitié,trahison",Western,"Un étranger, tout de noir vêtu, arrive dans une petite ville frontalière du sud-ouest américain. Trois jeunes cow boys le provoquent. Il les abat tous les trois. Les habitants lui demandent alors de les sauver de l'attaque de trois bandits qui ont juré la destruction de la communauté. Il accepte mais à des conditions qui vont bouleverser le conformisme de la bourgade... Western Western","[484, 217, 366]"
377,Un frisson dans la nuit,1972-01-02,102.0,Thriller,Clint Eastwood,"Clint Eastwood, Jessica Walter, Donna Mills",américain,,,3.6,857118.0,"Un programmateur de disques de radio passe tous les jours, à la demande d'une auditrice, la chanson ""Misty"". Un soir dans un bar, il rencontre une jeune femme, Evelyn. Elle lui avoue être l'auditrice. Une liaison plus qu'orageuse s'annonce.",0.1027,neutre,"comique,dramatique,satirique","angoissant,romantique,énergique","amitié,amour,famille",Thriller,"Un programmateur de disques de radio passe tous les jours, à la demande d'une auditrice, la chanson ""Misty"". Un soir dans un bar, il rencontre une jeune femme, Evelyn. Elle lui avoue être l'auditrice. Une liaison plus qu'orageuse s'annonce. Thriller Thriller","[151, 1, 309]"
378,L'Evadé d'Alcatraz,1979-10-31,112.0,"Action, Policier, Drame",Don Siegel,"Stephen Bradley (II), Clint Eastwood, Patrick McGoohan",américain,,,4.0,8516216.0,"Frank Morris s'est évadé de plusieurs prisons. En 1960, il est écroué et transféré au célèbre pénitencier d'Alcatraz construit sur un piton rocheux face à la côte. Il réussira, une nouvelle fois avec deux complices, à s'évader de la prison la plus surveillée des Etats-Unis.",-0.5106,négatif,"sombre,comique,dramatique","romantique,énergique","rédemption,amitié,trahison","Policier,Action,Drame","Frank Morris s'est évadé de plusieurs prisons. En 1960, il est écroué et transféré au célèbre pénitencier d'Alcatraz construit sur un piton rocheux face à la côte. Il réussira, une nouvelle fois avec deux complices, à s'évader de la prison la plus surveillée des Etats-Unis. Policier,Action,Drame Action, Policier, Drame","[407, 203, 1]"
379,Joe Kidd,1972-08-11,87.0,Western,John Sturges,"Clint Eastwood, Robert Duvall, John Saxon",américain,,,2.8,36857.0,"Au début du XXème siècle au Nouveau-Mexique, les Mexicains tentent en vain de conserver leurs terres que les colons américains s'approprient sans vergogne. Ils se rebellent et sont menés par Luis Chama. Un riche propriétaire souhaite alors engager Joe Kidd pour décimer la bande de Chama...",-0.1779,neutre,"sombre,dramatique,comique","romantique,énergique,pessimiste","vengeance,famille,rédemption",Western,"Au début du XXème siècle au Nouveau-Mexique, les Mexicains tentent en vain de conserver leurs terres que les colons américains s'approprient sans vergogne. Ils se rebellent et sont menés par Luis Chama. Un riche propriétaire souhaite alors engager Joe Kidd pour décimer la bande de Chama... Western Western","[383, 398, 376]"
380,La Sanction,1998-12-15,120.0,"Aventure, Action",Clint Eastwood,"Clint Eastwood, George Kennedy, Jack Cassidy",américain,,,2.9,32657.0,"Jonathan Hemlock, professeur d'art, grand collectionneur et ancien membre de la CIA, est chargé d'éliminer un homme dont on ne sait presque rien sinon qu'il boîte et se trouve dans le massif de l'Eiger. S'il accepte, Hemlock obtiendra un Picasso qu'il convoite depuis longtemps, s'il refuse, il sera dénoncé au fisc. Dos au mur, le professeur choisit d’exécuter sa mission.",0.2023,positif,"sombre,dramatique,comique","énergique,romantique","trahison,amitié,famille","Action,Aventure","Jonathan Hemlock, professeur d'art, grand collectionneur et ancien membre de la CIA, est chargé d'éliminer un homme dont on ne sait presque rien sinon qu'il boîte et se trouve dans le massif de l'Eiger. S'il accepte, Hemlock obtiendra un Picasso qu'il convoite depuis longtemps, s'il refuse, il sera dénoncé au fisc. Dos au mur, le professeur choisit d’exécuter sa mission. Action,Aventure Aventure, Action","[203, 387, 217]"
381,L'Inspecteur Harry,1972-02-16,102.0,"Policier, Action, Thriller",Don Siegel,"Clint Eastwood, Andrew Robinson, Harry Guardino",américain,,,3.8,8434273.0,"Si la police de San Francisco ne remet pas immédiatement 200 000 dollars à un homme qui vient de commettre un crime, il recommencera au rythme d'un assassinat par jour. L'inspecteur Harry Callahan est sur ses talons.",-0.4767,négatif,"sombre,comique,satirique","énergique,pessimiste,angoissant","vengeance,trahison,amitié","Policier,Thriller,Action","Si la police de San Francisco ne remet pas immédiatement 200 000 dollars à un homme qui vient de commettre un crime, il recommencera au rythme d'un assassinat par jour. L'inspecteur Harry Callahan est sur ses talons. Policier,Thriller,Action Policier, Action, Thriller","[389, 328, 467]"
383,Josey Wales hors la loi,1976-10-01,135.0,Western,Clint Eastwood,"Bill McKinney, Clint Eastwood, Chief Dan George",américain,,,3.8,3382164.0,"Josey Wales, un paisible fermier, voit sa femme et son fils massacres par des soldats nordistes. Laisse pour mort, Josey decide de se venger.",0.0,neutre,"sombre,comique,dramatique","angoissant,énergique,pessimiste","vengeance,famille,rédemption",Western,"Josey Wales, un paisible fermier, voit sa femme et son fils massacres par des soldats nordistes. Laisse pour mort, Josey decide de se venger. Western Western","[379, 217, 398]"
387,"Firefox, l'arme absolue",1982-12-17,137.0,"Aventure, Action",Clint Eastwood,"Clint Eastwood, Freddie Jones, David Huffman",américain,,,2.5,74162.0,"Un as de la guerre du Vietnam, le pilote Mitchell Gant, est délégué par la CIA en Union Soviétique où il doit s'emparer d'un avion redoutable, le Firefox.",0.0,neutre,"sombre,dramatique,comique",,"amitié,trahison,famille","Action,Aventure","Un as de la guerre du Vietnam, le pilote Mitchell Gant, est délégué par la CIA en Union Soviétique où il doit s'emparer d'un avion redoutable, le Firefox. Action,Aventure Aventure, Action","[380, 203, 121]"
388,Honkytonk Man,1983-11-15,122.0,"Drame, Comédie, Musical",Clint Eastwood,"Clint Eastwood, Verna Bloom, Kyle Eastwood",américain,,,3.9,98471.0,"Red, musicien ambulant, retourne à la ferme familiale en Oklahoma. C'est pour y retrouver un paysage dévasté par un ouragan. Il est malade et se sait gravement atteint. Pourtant, une dernière chance s'offre à lui. Une convocation pour une audition à Nashville.",0.25,positif,"sombre,dramatique,comique","pessimiste,romantique","famille,amitié,trahison","Comédie,Musical,Drame","Red, musicien ambulant, retourne à la ferme familiale en Oklahoma. C'est pour y retrouver un paysage dévasté par un ouragan. Il est malade et se sait gravement atteint. Pourtant, une dernière chance s'offre à lui. Une convocation pour une audition à Nashville. Comédie,Musical,Drame Drame, Comédie, Musical","[314, 261, 313]"
389,Le Retour de l'inspecteur Harry,1984-08-22,117.0,"Policier, Action, Thriller",Clint Eastwood,"Clint Eastwood, Sondra Locke, Pat Hingle",américain,,,3.6,4254131.0,"Violée dans sa jeunesse par une bande de brutes de la petite ville de San Paulo, l'artiste peintre Jennifer Spencer décide de retrouver chacun de ses agresseurs et de les tuer. Excédée par ses méthodes et soucieuse d'éviter les foudres de la presse, l'administration policière décide d'envoyer l'inspecteur Harry Callahan loin de San Fransisco. Chargé d'enquêter sur un meurtre à San Paulo, il va faire la connaissance de Jennifer...",0.1027,neutre,"sombre,dramatique,comique",énergique,"vengeance,amitié,pouvoir","Policier,Thriller,Action","Violée dans sa jeunesse par une bande de brutes de la petite ville de San Paulo, l'artiste peintre Jennifer Spencer décide de retrouver chacun de ses agresseurs et de les tuer. Excédée par ses méthodes et soucieuse d'éviter les foudres de la presse, l'administration policière décide d'envoyer l'inspecteur Harry Callahan loin de San Fransisco. Chargé d'enquêter sur un meurtre à San Paulo, il va faire la connaissance de Jennifer... Policier,Thriller,Action Policier, Action, Thriller","[381, 418, 24]"
393,Laura,1946-07-13,88.0,"Policier, Romance, Thriller",Otto Preminger,"Gene Tierney, Dana Andrews, Clifton Webb",américain,4.5,2.0,4.1,946105.0,"Qui a tué Laura Hunt, une ravissante jeune femme qui doit une partie de sa notoriété au chroniqueur Waldo Lydecker ? L'inspecteur Mark McPherson mène l'enquête et interroge notamment Lydecker, qui considère Laura non seulement comme sa création, mais aussi comme un être lui appartenant.",0.6124,positif,"sombre,dramatique,comique","romantique,énergique,angoissant","pouvoir,amitié,amour","Policier,Thriller,Romance","Qui a tué Laura Hunt, une ravissante jeune femme qui doit une partie de sa notoriété au chroniqueur Waldo Lydecker ? L'inspecteur Mark McPherson mène l'enquête et interroge notamment Lydecker, qui considère Laura non seulement comme sa création, mais aussi comme un être lui appartenant. Policier,Thriller,Romance Policier, Romance, Thriller","[328, 117, 381]"
397,L'Homme au pistolet d'or,1974-12-20,125.0,"Espionnage, Policier",Guy Hamilton,"Roger Moore, Christopher Lee, Britt Ekland",britannique,,,3.3,5698214.0,"L'agent 007 se retrouve une fois encore plongé au coeur d'une mission délicate. En effet, James Bond doit s'empresser de mettre hors d'état de nuire l'homme au pistolet d'or, Scaramanga, car celui-ci est à ses trousses et veut l'éliminer...",0.0,neutre,"sombre,dramatique,comique","pessimiste,angoissant,romantique","trahison,vengeance,famille","Espionnage,Policier","L'agent 007 se retrouve une fois encore plongé au coeur d'une mission délicate. En effet, James Bond doit s'empresser de mettre hors d'état de nuire l'homme au pistolet d'or, Scaramanga, car celui-ci est à ses trousses et veut l'éliminer... Espionnage,Policier Espionnage, Policier","[515, 246, 24]"
398,Il était une fois la révolution,1972-03-29,150.0,"Western, Guerre",Sergio Leone,"James Coburn, Rod Steiger, Romolo Valli",italien,4.3,3.0,4.2,7481303.0,"Mexique, 1913. Un pilleur de diligences, Juan Miranda, et un Irlandais, ancien membre de l'IRA spécialiste en explosifs, John Mallory, font connaissance. Juan a toujours rêvé de dévaliser la banque centrale de Mesa Verde et voit en John le complice idéal pour son braquage. Il fait chanter John afin de le persuader de s'associer à l'affaire.Tous deux se trouvent plongés en plein coeur de la tourmente de la révolution mexicaine, et Mesa Verde se révèle plus riche en prisonniers politiques qu'en lingots d'or. Malgré eux, les deux amis deviennent les héros d'une guerre qui n'est pas la leur...",0.0,neutre,"comique,sombre,dramatique","énergique,pessimiste,romantique","famille,amitié,trahison","Guerre,Western","Mexique, 1913. Un pilleur de diligences, Juan Miranda, et un Irlandais, ancien membre de l'IRA spécialiste en explosifs, John Mallory, font connaissance. Juan a toujours rêvé de dévaliser la banque centrale de Mesa Verde et voit en John le complice idéal pour son braquage. Il fait chanter John afin de le persuader de s'associer à l'affaire.Tous deux se trouvent plongés en plein coeur de la tourmente de la révolution mexicaine, et Mesa Verde se révèle plus riche en prisonniers politiques qu'en lingots d'or. Malgré eux, les deux amis deviennent les héros d'une guerre qui n'est pas la leur... Guerre,Western Western, Guerre","[206, 328, 317]"
404,Dans la ville blanche,1983-04-20,108.0,Comédie dramatique,Alain Tanner,"Bruno Ganz, Teresa Madruga, Julia Vonderlin","suisse, portugais, britannique",,,3.7,406.0,"Un marin suisse déserte son poste lors d'une escale a Lisbonne. Il aime la ville, il aime Elisa qu'il a laissée en Suisse et tombe amoureux de Rosa, serveuse dans un bar. Il s'installe dans un petit hôtel de la ville et commence alors un lent voyage en lui-même, armé de sa caméra super-huit.",0.0,neutre,"dramatique,comique,satirique","romantique,énergique,angoissant","amour,rédemption,amitié",Comédie dramatique,"Un marin suisse déserte son poste lors d'une escale a Lisbonne. Il aime la ville, il aime Elisa qu'il a laissée en Suisse et tombe amoureux de Rosa, serveuse dans un bar. Il s'installe dans un petit hôtel de la ville et commence alors un lent voyage en lui-même, armé de sa caméra super-huit. Comédie dramatique Comédie dramatique","[88, 45, 222]"
406,La Salamandre,1971-10-27,121.0,Comédie dramatique,Alain Tanner,"Bulle Ogier, Jean-Luc Bideau, Jacques Denis",suisse,,,3.6,9416.0,"Pierre et Paul, respectivement journaliste et écrivain, s’associent pour écrire un scénario d’après un fait divers : l’histoire d’une jeune fille accusée par son oncle d’avoir tenté de le tuer. Pour en savoir plus, les scénaristes retrouvent Rosemonde.",0.0,neutre,"dramatique,sombre,sérieux","énergique,angoissant,romantique","famille,trahison,amitié",Comédie dramatique,"Pierre et Paul, respectivement journaliste et écrivain, s’associent pour écrire un scénario d’après un fait divers : l’histoire d’une jeune fille accusée par son oncle d’avoir tenté de le tuer. Pour en savoir plus, les scénaristes retrouvent Rosemonde. Comédie dramatique Comédie dramatique","[2, 265, 88]"
407,La Poursuite impitoyable,1966-09-15,135.0,"Drame, Policier, Thriller",Arthur Penn,"Marlon Brando, Robert Redford, Jane Fonda",américain,,,4.1,1003114.0,"Au Texas, le retour d’un évadé de prison dans sa ville natale déchaîne les passions. Le shérif se promet de trouver le fugitif avant que la foule ne s'en empare.",0.0772,neutre,"dramatique,comique,sombre","romantique,énergique,nostalgique","amour,vengeance,trahison","Policier,Thriller,Drame","Au Texas, le retour d’un évadé de prison dans sa ville natale déchaîne les passions. Le shérif se promet de trouver le fugitif avant que la foule ne s'en empare. Policier,Thriller,Drame Drame, Policier, Thriller","[418, 375, 378]"
409,L'Homme qui rétrécit,1957-05-17,81.0,"Science fiction, Drame, Thriller, Epouvante-horreur, Fantastique",Jack Arnold,"Grant Williams, Randy Stuart, Paul Langton",américain,,,4.1,828110.0,"A la suite d'une contamination radioactive, un homme voit avec effarement son corps diminuer de taille. A tel point qu'il devient la proie d'un chat puis d'une araignée. Courageusement, il part à la découverte de son univers.",0.1027,neutre,"dramatique,comique,sombre",,"rédemption,amitié","Thriller,Science fiction,Epouvante-horreur,Drame,Fantastique","A la suite d'une contamination radioactive, un homme voit avec effarement son corps diminuer de taille. A tel point qu'il devient la proie d'un chat puis d'une araignée. Courageusement, il part à la découverte de son univers. Thriller,Science fiction,Epouvante-horreur,Drame,Fantastique Science fiction, Drame, Thriller, Epouvante-horreur, Fantastique","[168, 183, 62]"
418,M le Maudit,1932-04-08,112.0,"Policier, Thriller",Fritz Lang,"Peter Lorre, Otto Wernicke, Gustaf Gründgens",allemand,5.0,6.0,4.3,7196257.0,"Toute la presse ne parle que de ça : le maniaque tueur d’enfants, qui terrorise la ville depuis quelques temps, vient de faire une nouvelle victime. Chargé de l’enquête, le commissaire Lohmann multiplie les rafles dans les bas-fonds. Gênée par toute cette agitation la pègre décide de retrouver elle-même le criminel : elle charge les mendiants et les clochards de surveiller chaque coin de rue...",-0.6908,négatif,"sombre,dramatique,comique","énergique,angoissant,romantique","vengeance,amitié,trahison","Policier,Thriller","Toute la presse ne parle que de ça : le maniaque tueur d’enfants, qui terrorise la ville depuis quelques temps, vient de faire une nouvelle victime. Chargé de l’enquête, le commissaire Lohmann multiplie les rafles dans les bas-fonds. Gênée par toute cette agitation la pègre décide de retrouver elle-même le criminel : elle charge les mendiants et les clochards de surveiller chaque coin de rue... Policier,Thriller Policier, Thriller","[407, 389, 105]"
421,La collectionneuse,1967-03-02,90.0,Comédie dramatique,Eric Rohmer,"Patrick Bauchau, Haydee Politoff, Daniel Pommereulle",français,,,3.3,37447.0,"Peu a peu, un jeune homme sent croitre la tentation d'eloigner celle qui partage sa maison d'ete sur la cote. Quatrieme volet des ""Six Contes moraux"" d'Eric Rohmer.",0.0,neutre,"sombre,dramatique,satirique","pessimiste,angoissant,romantique","vengeance,trahison,pouvoir",Comédie dramatique,"Peu a peu, un jeune homme sent croitre la tentation d'eloigner celle qui partage sa maison d'ete sur la cote. Quatrieme volet des ""Six Contes moraux"" d'Eric Rohmer. Comédie dramatique Comédie dramatique","[323, 265, 88]"
426,Mary Poppins,1965-10-01,139.0,"Comédie musicale, Fantastique, Famille",Robert Stevenson,"Julie Andrews, Dick Van Dyke, David Tomlinson",américain,,,3.9,18103210.0,"Rien ne va plus dans la famille Banks. La nurse vient de donner ses huit jours. Et ni M. Banks, banquier d'affaire, ni son épouse, suffragette active, ne peuvent s'occuper des enfants Jane et Michaël. Ces derniers passent alors une annonce tout à fait fantaisiste pour trouver une nouvelle nurse. C'est Mary Poppins qui répond et apparaît dès le lendemain, portée par le vent d'Est. Elle entraîne aussitôt les enfants dans son univers merveilleux. Un des plus célèbres films de la production Disney.",0.296,positif,"comique,dramatique,sérieux","nostalgique,romantique,énergique","famille,amitié,trahison","Comédie musicale,Fantastique,Famille","Rien ne va plus dans la famille Banks. La nurse vient de donner ses huit jours. Et ni M. Banks, banquier d'affaire, ni son épouse, suffragette active, ne peuvent s'occuper des enfants Jane et Michaël. Ces derniers passent alors une annonce tout à fait fantaisiste pour trouver une nouvelle nurse. C'est Mary Poppins qui répond et apparaît dès le lendemain, portée par le vent d'Est. Elle entraîne aussitôt les enfants dans son univers merveilleux. Un des plus célèbres films de la production Disney. Comédie musicale,Fantastique,Famille Comédie musicale, Fantastique, Famille","[238, 427, 139]"
